idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
731	134	136	186	186	288	288	228	235	215	215	169	177	247	251	224	224	14	M	Adult	2016	NA	NA	NA	NA	NA	NA
732	134	136	186	186	288	288	228	235	214	214	177	177	251	255	212	220	1	M	Juv	2017	NA	NA	NA	NA	NA	NA
733	134	136	186	186	288	288	228	235	215	218	169	177	247	251	224	224	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
734	134	136	186	186	288	288	228	235	214	218	177	177	251	251	220	224	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
735	134	136	186	186	288	288	228	235	214	218	169	177	243	259	220	220	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
736	134	136	186	186	288	288	228	235	0	0	169	177	251	251	224	224	14	M	Adult	2016	NA	NA	NA	NA	NA	NA
737	134	136	186	186	288	288	226	228	215	215	169	169	243	247	220	220	13	M	Adult	2015	NA	NA	NA	NA	NA	NA
738	134	136	186	186	288	288	226	228	214	215	169	169	243	259	212	220	16	M	Adult	2015	NA	NA	NA	NA	NA	NA
739	134	136	186	186	288	288	226	228	215	218	173	177	259	259	220	224	14	M	Juv	2017	NA	NA	NA	NA	NA	NA
740	134	136	186	186	288	288	226	228	215	218	169	169	238	243	220	232	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
742	134	136	186	186	288	288	226	228	214	218	169	169	243	259	212	220	3	M	Juv	2017	NA	NA	NA	NA	NA	NA
743	134	136	186	186	288	288	226	228	214	218	169	169	238	247	220	220	4	M	Adult	2015	NA	NA	NA	NA	NA	NA
744	134	136	186	186	288	288	226	228	218	218	169	177	259	259	212	224	18	M	Juv	2015	NA	NA	NA	NA	NA	NA
745	134	136	186	186	288	288	226	228	218	218	169	177	243	255	212	220	20	M	Juv	2017	NA	NA	NA	NA	NA	NA
746	134	136	186	186	288	288	226	228	214	218	177	177	247	247	212	220	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
747	134	136	186	186	288	288	226	228	0	0	169	177	255	259	224	228	17	M	Juv	2016	NA	NA	NA	NA	NA	NA
748	134	136	186	186	288	288	228	228	212	215	169	177	238	238	212	224	13	M	Juv	2016	NA	NA	NA	NA	NA	NA
749	134	136	186	186	288	288	228	228	215	215	169	169	243	243	212	220	8	M	Juv	2016	NA	NA	NA	NA	NA	NA
751	134	136	186	186	288	288	228	228	215	215	169	169	243	247	212	220	17	M	Juv	2015	NA	NA	NA	NA	NA	NA
752	134	136	186	186	288	288	228	228	214	215	177	177	238	255	212	220	18	M	Juv	2015	NA	NA	NA	NA	NA	NA
753	134	136	186	186	288	288	228	228	214	214	169	177	243	259	212	220	18	M	Adult	2017	NA	NA	NA	NA	NA	NA
754	134	136	186	186	288	288	228	228	215	218	169	177	247	247	212	220	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
755	134	136	186	186	288	288	228	228	214	218	177	177	238	247	220	220	17	M	Adult	2017	NA	NA	NA	NA	NA	NA
756	134	136	186	186	288	288	228	228	218	218	169	169	251	251	228	228	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
757	134	136	186	186	288	288	228	228	0	0	177	185	247	247	212	228	13	M	Juv	2017	NA	NA	NA	NA	NA	NA
758	134	136	186	186	288	288	228	228	0	0	169	177	247	251	220	224	3	M	Adult	2017	NA	NA	NA	NA	NA	NA
759	134	136	186	186	286	290	228	229	215	218	169	177	247	247	224	228	1	M	Juv	2017	NA	NA	NA	NA	NA	NA
760	134	136	186	186	286	290	228	235	214	214	169	169	259	259	212	220	3	M	Adult	2016	NA	NA	NA	NA	NA	NA
761	134	136	186	186	286	290	228	228	215	220	177	177	251	251	220	220	1	M	Adult	2016	NA	NA	NA	NA	NA	NA
764	134	136	186	186	286	290	228	228	215	218	177	177	247	251	212	212	4	M	Adult	2015	NA	NA	NA	NA	NA	NA
765	134	136	186	186	286	290	228	228	214	215	169	177	243	247	212	224	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
766	134	136	186	186	286	290	228	228	214	215	169	177	247	247	212	224	18	M	Juv	2016	NA	NA	NA	NA	NA	NA
767	134	136	186	186	268	286	226	229	215	218	169	177	243	259	220	220	18	M	Adult	2017	NA	NA	NA	NA	NA	NA
768	134	136	186	186	268	286	226	229	215	218	169	177	247	247	224	228	13	M	Adult	2015	NA	NA	NA	NA	NA	NA
769	134	136	186	186	268	286	228	237	215	215	169	169	243	247	220	220	1	M	Juv	2015	NA	NA	NA	NA	NA	NA
770	134	136	186	186	268	286	228	235	214	215	169	177	238	247	212	224	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
771	134	136	186	186	268	286	226	228	214	214	177	177	255	259	220	228	7	M	Adult	2017	NA	NA	NA	NA	NA	NA
772	134	136	186	186	268	286	226	228	214	214	169	177	243	243	220	220	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
773	134	136	186	186	268	286	228	228	214	215	169	169	247	251	220	220	20	M	Juv	2015	NA	NA	NA	NA	NA	NA
774	134	136	186	186	268	286	228	228	214	214	169	169	247	247	220	228	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
775	134	136	186	186	268	286	228	228	214	218	169	177	243	259	220	228	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
776	134	136	186	186	286	288	229	229	211	215	169	169	247	251	220	220	16	M	Adult	2017	NA	NA	NA	NA	NA	NA
777	134	136	186	186	286	288	224	226	0	0	177	177	238	238	212	220	13	M	Adult	2017	NA	NA	NA	NA	NA	NA
778	134	136	186	186	286	288	226	237	215	218	169	169	243	251	212	220	10	M	Adult	2015	NA	NA	NA	NA	NA	NA
779	134	136	186	186	286	288	226	237	0	0	169	177	238	243	220	232	6	M	Juv	2016	NA	NA	NA	NA	NA	NA
781	134	136	186	186	286	288	226	235	0	0	169	177	243	247	220	220	13	M	Juv	2016	NA	NA	NA	NA	NA	NA
782	134	136	186	186	286	288	226	226	215	215	169	169	255	263	228	236	7	M	Juv	2015	NA	NA	NA	NA	NA	NA
783	134	136	186	186	286	288	226	226	215	218	169	169	247	247	212	220	20	M	Juv	2015	NA	NA	NA	NA	NA	NA
784	134	136	186	186	286	288	228	237	215	215	169	169	238	247	220	224	18	M	Juv	2015	NA	NA	NA	NA	NA	NA
785	134	136	186	186	286	288	228	237	215	218	169	177	238	247	220	224	18	M	Juv	2015	NA	NA	NA	NA	NA	NA
787	134	136	186	186	286	288	228	235	214	218	169	177	247	247	220	224	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
788	134	136	186	186	286	288	226	228	222	222	177	177	263	263	212	228	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
789	134	136	186	186	286	288	226	228	215	218	177	177	263	263	212	228	7	M	Juv	2016	NA	NA	NA	NA	NA	NA
790	134	136	186	186	286	288	226	228	215	218	177	177	238	247	212	220	13	M	Adult	2016	NA	NA	NA	NA	NA	NA
791	134	136	186	186	286	288	226	228	215	218	169	177	238	247	212	220	20	M	Juv	2016	NA	NA	NA	NA	NA	NA
792	134	136	186	186	286	288	226	228	214	218	169	169	238	247	212	212	19	M	Juv	2017	NA	NA	NA	NA	NA	NA
793	134	136	186	186	286	288	226	228	218	218	169	169	243	263	212	220	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
794	134	136	186	186	286	288	226	228	0	0	0	0	247	263	212	228	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
795	134	136	186	186	286	288	228	228	207	215	169	177	243	259	220	224	13	M	Juv	2016	NA	NA	NA	NA	NA	NA
796	134	136	186	186	286	288	228	228	218	220	169	169	243	259	212	220	13	M	Juv	2016	NA	NA	NA	NA	NA	NA
797	134	136	186	186	286	288	228	228	215	218	169	169	247	255	220	220	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
798	134	136	186	186	286	286	226	228	214	214	169	177	243	247	220	224	17	M	Juv	2017	NA	NA	NA	NA	NA	NA
799	134	136	186	186	286	286	228	228	214	214	169	169	259	259	220	220	16	M	Juv	2017	NA	NA	NA	NA	NA	NA
801	134	136	186	186	286	286	228	228	0	0	177	177	247	259	212	220	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
802	134	136	186	186	0	0	237	237	215	215	169	177	238	255	212	236	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
803	134	136	186	186	0	0	235	235	214	218	169	177	243	247	220	232	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
804	134	136	186	186	0	0	226	237	214	218	169	177	247	247	216	220	20	M	Adult	2015	NA	NA	NA	NA	NA	NA
805	134	136	186	186	0	0	226	226	214	215	177	177	243	243	220	220	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
806	134	136	186	186	268	288	226	226	214	215	169	169	251	263	212	212	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
807	134	136	186	186	0	0	226	226	214	215	169	169	243	247	212	224	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
808	134	136	186	186	0	0	228	229	218	218	169	169	238	259	212	228	14	M	Juv	2015	NA	NA	NA	NA	NA	NA
809	134	136	186	186	0	0	226	228	215	218	169	169	243	247	212	224	17	M	Juv	2015	NA	NA	NA	NA	NA	NA
810	134	136	186	186	0	0	226	228	214	218	169	169	243	243	220	224	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
811	134	136	186	186	0	0	228	228	214	214	169	177	247	255	212	232	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
812	134	136	186	186	0	0	228	228	214	218	177	181	0	0	212	212	9	M	Adult	2015	NA	NA	NA	NA	NA	NA
813	134	136	186	186	0	0	228	228	0	0	169	177	247	247	212	212	18	M	Adult	2017	NA	NA	NA	NA	NA	NA
814	134	136	0	0	284	286	226	228	0	0	177	177	238	247	212	228	13	M	Adult	2016	NA	NA	NA	NA	NA	NA
815	134	136	0	0	0	0	228	228	215	215	173	173	243	243	220	220	19	M	Adult	2015	NA	NA	NA	NA	NA	NA
816	136	136	190	190	268	288	226	228	0	0	0	0	255	259	216	228	20	M	Adult	2017	NA	NA	NA	NA	NA	NA
817	136	136	190	190	268	288	228	228	218	218	169	169	238	251	224	236	12	M	Juv	2017	NA	NA	NA	NA	NA	NA
818	136	136	190	190	288	288	226	237	214	218	169	169	247	259	212	232	17	M	Adult	2016	NA	NA	NA	NA	NA	NA
819	136	136	190	190	288	288	228	229	212	215	169	169	243	255	212	212	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
822	136	136	190	190	286	288	226	226	0	0	0	0	259	259	228	228	7	M	Adult	2017	NA	NA	NA	NA	NA	NA
823	136	136	190	190	286	288	226	226	214	214	169	177	259	259	220	228	7	M	Juv	2016	NA	NA	NA	NA	NA	NA
824	136	136	190	190	0	0	226	237	214	214	169	169	247	259	212	232	17	M	Adult	2015	NA	NA	NA	NA	NA	NA
825	136	136	183	190	268	288	226	228	212	215	169	177	243	255	212	212	7	M	Adult	2016	NA	NA	NA	NA	NA	NA
826	136	136	183	190	268	288	226	228	215	218	169	177	243	255	212	212	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
827	136	136	183	190	268	288	226	228	214	218	169	177	243	247	212	224	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
828	136	136	183	190	288	288	228	228	214	215	169	169	247	259	212	220	18	M	Juv	2015	NA	NA	NA	NA	NA	NA
829	136	136	177	192	268	290	228	229	218	218	169	177	255	255	212	228	9	M	Juv	2017	NA	NA	NA	NA	NA	NA
830	136	136	177	190	288	290	228	235	215	215	169	169	238	255	212	220	12	M	Juv	2017	NA	NA	NA	NA	NA	NA
831	136	136	177	190	268	288	228	228	214	214	169	169	243	247	212	228	10	M	Juv	2016	NA	NA	NA	NA	NA	NA
834	136	136	177	190	0	0	226	237	214	215	169	169	243	259	220	228	5	M	Adult	2015	NA	NA	NA	NA	NA	NA
835	136	136	177	188	284	288	224	226	0	0	169	169	238	263	220	224	12	M	Juv	2016	NA	NA	NA	NA	NA	NA
836	136	136	177	177	269	269	226	226	0	0	169	169	238	255	212	228	11	M	Juv	2017	NA	NA	NA	NA	NA	NA
838	136	136	177	177	268	284	228	229	0	0	169	169	255	255	212	212	11	M	Juv	2017	NA	NA	NA	NA	NA	NA
839	136	136	177	177	268	290	229	229	218	218	169	177	238	255	212	220	11	M	Juv	2016	NA	NA	NA	NA	NA	NA
840	136	136	177	177	268	290	228	229	218	218	169	169	255	255	212	228	2	M	Juv	2017	NA	NA	NA	NA	NA	NA
841	136	136	177	177	268	290	226	228	0	0	169	177	243	243	212	220	4	M	Juv	2016	NA	NA	NA	NA	NA	NA
842	136	136	177	177	268	268	228	229	218	230	177	181	238	255	212	228	2	M	Adult	2016	NA	NA	NA	NA	NA	NA
844	136	136	177	177	268	268	228	229	218	218	169	181	238	255	212	216	11	M	Juv	2017	NA	NA	NA	NA	NA	NA
845	136	136	177	177	268	268	228	229	215	218	169	169	238	255	212	212	2	M	Juv	2017	NA	NA	NA	NA	NA	NA
846	136	136	177	177	268	268	228	228	212	218	169	169	238	238	212	212	2	M	Adult	2016	NA	NA	NA	NA	NA	NA
847	136	136	177	177	268	268	228	228	218	218	181	181	238	255	212	220	2	M	Juv	2015	NA	NA	NA	NA	NA	NA
849	136	136	177	177	268	268	228	228	218	218	169	181	255	255	212	220	9	M	Adult	2017	NA	NA	NA	NA	NA	NA
850	136	136	177	177	284	288	235	235	215	215	169	169	238	238	216	220	12	M	Juv	2017	NA	NA	NA	NA	NA	NA
852	136	136	177	177	268	286	226	228	218	218	169	169	238	255	212	228	11	M	Juv	2016	NA	NA	NA	NA	NA	NA
855	136	136	177	177	268	286	228	228	218	228	165	169	238	238	212	220	9	M	Adult	2016	NA	NA	NA	NA	NA	NA
856	136	136	177	177	268	286	228	228	218	218	165	169	238	238	212	220	9	M	Juv	2015	NA	NA	NA	NA	NA	NA
857	136	136	184	186	288	290	224	228	215	215	169	169	259	263	212	220	7	M	Juv	2016	NA	NA	NA	NA	NA	NA
858	136	136	184	186	288	290	226	228	215	218	169	169	238	255	220	220	6	M	Juv	2017	NA	NA	NA	NA	NA	NA
859	136	136	184	186	0	0	226	226	218	218	0	0	243	251	224	228	14	M	Juv	2015	NA	NA	NA	NA	NA	NA
860	136	136	186	190	290	293	226	228	214	218	169	177	243	247	212	224	3	M	Adult	2015	NA	NA	NA	NA	NA	NA
861	136	136	186	190	290	290	226	226	214	214	169	169	259	259	220	220	13	M	Juv	2017	NA	NA	NA	NA	NA	NA
862	136	136	186	190	290	290	226	228	214	215	169	169	247	247	220	220	4	M	Juv	2015	NA	NA	NA	NA	NA	NA
864	136	136	186	190	290	290	226	228	215	218	169	177	243	259	220	224	18	M	Adult	2016	NA	NA	NA	NA	NA	NA
865	136	136	186	190	290	290	228	228	214	220	169	177	247	247	220	228	1	M	Juv	2016	NA	NA	NA	NA	NA	NA
866	136	136	186	190	268	294	228	228	215	218	169	177	247	255	212	220	3	M	Adult	2016	NA	NA	NA	NA	NA	NA
868	136	136	186	190	268	284	228	235	215	218	169	169	243	251	224	236	12	M	Adult	2016	NA	NA	NA	NA	NA	NA
869	136	136	186	190	268	293	235	237	214	218	177	177	243	251	212	220	3	M	Adult	2016	NA	NA	NA	NA	NA	NA
870	136	136	186	190	268	293	228	237	212	214	169	169	243	255	212	212	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
871	136	136	186	190	268	293	226	228	214	214	169	169	243	243	220	224	3	M	Juv	2017	NA	NA	NA	NA	NA	NA
872	136	136	186	190	268	293	226	228	218	228	169	177	243	263	212	224	3	M	Adult	2016	NA	NA	NA	NA	NA	NA
873	136	136	186	190	268	293	226	228	218	218	169	177	243	263	212	224	3	M	Adult	2015	NA	NA	NA	NA	NA	NA
874	136	136	186	190	268	290	237	237	215	218	169	177	259	259	220	236	7	M	Juv	2015	NA	NA	NA	NA	NA	NA
875	136	136	186	190	268	290	228	235	214	214	169	169	251	259	212	228	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
876	136	136	186	190	268	268	226	229	214	218	169	169	247	247	212	220	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
877	136	136	186	190	268	268	226	228	214	215	169	169	243	255	220	228	17	M	Juv	2015	NA	NA	NA	NA	NA	NA
878	136	136	186	190	268	268	228	228	214	215	177	177	238	243	220	224	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
879	136	136	186	190	288	293	226	228	214	218	169	177	255	255	228	228	3	M	Juv	2017	NA	NA	NA	NA	NA	NA
880	136	136	186	190	288	293	228	228	212	215	177	177	247	247	212	220	1	M	Adult	2016	NA	NA	NA	NA	NA	NA
881	136	136	186	190	288	293	228	228	214	214	169	169	243	255	212	220	1	M	Juv	2017	NA	NA	NA	NA	NA	NA
882	136	136	186	190	288	290	224	226	215	215	169	169	238	259	220	220	13	M	Juv	2017	NA	NA	NA	NA	NA	NA
884	136	136	186	190	288	290	226	228	214	215	177	177	255	259	212	212	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
885	136	136	186	190	288	290	226	228	215	218	169	177	243	247	220	220	17	M	Juv	2015	NA	NA	NA	NA	NA	NA
886	136	136	186	190	288	290	226	228	214	218	169	177	247	247	212	220	3	M	Juv	2017	NA	NA	NA	NA	NA	NA
887	136	136	186	190	288	290	228	228	215	215	169	173	243	247	220	220	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
888	136	136	186	190	288	290	228	228	215	215	169	173	251	255	212	220	3	M	Adult	2017	NA	NA	NA	NA	NA	NA
889	136	136	186	190	288	290	228	228	215	218	177	177	243	247	212	220	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
891	136	136	186	190	288	290	228	228	215	218	169	169	247	255	212	220	7	M	Adult	2015	NA	NA	NA	NA	NA	NA
892	136	136	186	190	288	290	228	228	214	218	169	169	255	270	212	220	13	M	Juv	2017	NA	NA	NA	NA	NA	NA
893	136	136	186	190	288	290	228	228	215	218	169	177	243	247	212	220	8	M	Juv	2016	NA	NA	NA	NA	NA	NA
894	136	136	186	190	268	288	237	237	212	215	169	177	238	243	212	220	20	M	Juv	2017	NA	NA	NA	NA	NA	NA
895	136	136	186	190	268	288	224	226	0	0	169	177	259	259	212	220	13	M	Adult	2017	NA	NA	NA	NA	NA	NA
896	136	136	186	190	268	288	226	226	224	224	169	177	243	247	212	224	17	M	Adult	2016	NA	NA	NA	NA	NA	NA
897	136	136	186	190	268	288	228	237	212	215	169	177	243	247	212	224	20	M	Juv	2016	NA	NA	NA	NA	NA	NA
898	136	136	186	190	268	288	228	237	215	215	177	177	243	243	212	224	20	M	Juv	2016	NA	NA	NA	NA	NA	NA
899	136	136	186	190	268	288	228	237	214	215	169	169	247	251	220	224	13	M	Juv	2015	NA	NA	NA	NA	NA	NA
900	136	136	186	190	268	288	228	237	215	218	169	169	247	255	212	212	18	M	Juv	2016	NA	NA	NA	NA	NA	NA
901	136	136	186	190	268	288	228	229	214	214	169	177	247	255	212	216	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
902	136	136	186	190	268	288	228	229	215	218	169	169	251	251	220	220	12	M	Juv	2016	NA	NA	NA	NA	NA	NA
903	136	136	186	190	268	288	226	228	214	215	169	177	243	251	212	220	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
904	136	136	186	190	268	288	228	228	215	220	169	177	247	255	220	224	3	M	Adult	2016	NA	NA	NA	NA	NA	NA
905	136	136	186	190	268	288	228	228	214	214	173	177	243	251	220	228	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
906	136	136	186	190	268	288	228	228	215	218	169	177	243	259	212	220	13	M	Juv	2015	NA	NA	NA	NA	NA	NA
907	136	136	186	190	268	288	228	228	215	218	169	177	243	247	212	220	7	M	Juv	2015	NA	NA	NA	NA	NA	NA
908	136	136	186	190	268	288	228	228	214	218	169	177	243	255	212	220	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
909	136	136	186	190	268	288	228	228	218	218	177	177	238	251	212	224	20	M	Juv	2017	NA	NA	NA	NA	NA	NA
910	136	136	186	190	268	288	228	228	218	218	169	181	251	255	220	224	12	M	Adult	2015	NA	NA	NA	NA	NA	NA
911	136	136	186	190	288	288	226	237	214	214	169	169	238	259	220	232	17	M	Juv	2016	NA	NA	NA	NA	NA	NA
912	136	136	186	190	288	288	228	237	215	218	169	169	238	247	212	220	17	M	Adult	2015	NA	NA	NA	NA	NA	NA
913	136	136	186	190	288	288	228	237	214	218	169	169	238	259	220	224	13	M	Adult	2015	NA	NA	NA	NA	NA	NA
914	136	136	186	190	288	288	226	228	214	226	169	177	238	247	212	220	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
915	136	136	186	190	288	288	226	228	214	226	169	169	243	255	212	228	10	M	Juv	2016	NA	NA	NA	NA	NA	NA
916	136	136	186	190	288	288	226	228	214	214	169	177	238	247	212	220	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
917	136	136	186	190	288	288	226	228	214	214	169	169	247	259	220	224	8	M	Adult	2016	NA	NA	NA	NA	NA	NA
918	136	136	186	190	288	288	226	228	215	218	169	177	251	251	212	220	14	M	Juv	2015	NA	NA	NA	NA	NA	NA
919	136	136	186	190	288	288	226	228	215	218	169	169	255	259	212	224	1	M	Juv	2015	NA	NA	NA	NA	NA	NA
920	136	136	186	190	288	288	228	228	214	220	169	169	247	251	220	220	3	M	Juv	2016	NA	NA	NA	NA	NA	NA
921	136	136	186	190	288	288	228	228	215	218	169	169	259	259	220	220	13	M	Juv	2016	NA	NA	NA	NA	NA	NA
922	136	136	186	190	286	293	228	235	214	214	177	177	243	243	212	220	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
923	136	136	186	190	286	293	226	228	215	215	169	169	251	259	220	228	15	M	Juv	2017	NA	NA	NA	NA	NA	NA
924	136	136	186	190	286	290	226	228	215	218	169	169	243	255	220	224	10	M	Juv	2017	NA	NA	NA	NA	NA	NA
925	136	136	186	190	268	286	228	235	215	218	169	177	251	251	220	232	14	M	Adult	2016	NA	NA	NA	NA	NA	NA
926	136	136	186	190	268	286	228	235	0	0	169	177	247	251	220	232	14	M	Juv	2016	NA	NA	NA	NA	NA	NA
927	136	136	186	190	286	288	235	235	214	218	177	177	243	259	220	220	3	M	Juv	2017	NA	NA	NA	NA	NA	NA
928	136	136	186	190	286	288	226	228	215	218	177	177	243	247	216	220	13	M	Juv	2016	NA	NA	NA	NA	NA	NA
929	136	136	186	190	286	288	226	228	0	0	169	169	255	259	220	228	7	M	Juv	2016	NA	NA	NA	NA	NA	NA
930	136	136	186	190	286	288	228	228	214	215	169	169	247	251	220	220	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
931	136	136	186	190	286	288	228	228	214	218	169	177	238	243	220	224	18	M	Juv	2016	NA	NA	NA	NA	NA	NA
932	136	136	186	190	286	288	228	228	0	0	169	169	247	251	220	228	14	M	Juv	2016	NA	NA	NA	NA	NA	NA
933	136	136	186	190	286	286	226	228	215	215	169	169	247	259	220	224	10	M	Juv	2016	NA	NA	NA	NA	NA	NA
934	136	136	186	190	0	0	226	228	215	215	177	177	243	243	220	224	3	M	Adult	2015	NA	NA	NA	NA	NA	NA
935	136	136	186	190	0	0	226	228	215	215	169	169	251	251	220	228	15	M	Adult	2015	NA	NA	NA	NA	NA	NA
936	136	136	186	190	0	0	228	228	214	215	169	169	247	247	220	220	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
937	136	136	186	190	0	0	0	0	214	214	177	177	238	243	220	220	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
938	136	136	183	186	268	290	226	228	215	215	169	177	247	259	220	220	10	M	Adult	2015	NA	NA	NA	NA	NA	NA
939	136	136	183	186	268	290	226	228	218	218	169	177	247	255	220	220	13	M	Adult	2016	NA	NA	NA	NA	NA	NA
940	136	136	183	186	268	268	226	226	214	218	169	169	247	255	220	220	13	M	Juv	2015	NA	NA	NA	NA	NA	NA
941	136	136	183	186	246	288	228	228	214	218	169	177	238	243	220	220	19	M	Adult	2015	NA	NA	NA	NA	NA	NA
942	136	136	183	186	288	290	228	237	215	215	169	177	243	247	212	220	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
943	136	136	183	186	288	290	226	228	214	226	169	177	243	263	228	232	7	M	Adult	2016	NA	NA	NA	NA	NA	NA
944	136	136	183	186	288	290	228	228	215	218	169	177	255	259	224	228	20	M	Juv	2015	NA	NA	NA	NA	NA	NA
945	136	136	183	186	268	288	224	226	215	226	169	169	247	259	212	220	18	M	Juv	2016	NA	NA	NA	NA	NA	NA
946	136	136	183	186	268	288	226	237	214	218	169	169	243	255	212	220	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
947	136	136	183	186	268	288	226	229	215	218	169	177	247	247	212	220	20	M	Adult	2016	NA	NA	NA	NA	NA	NA
948	136	136	183	186	268	288	228	237	214	220	169	177	243	247	212	224	14	M	Adult	2016	NA	NA	NA	NA	NA	NA
949	136	136	183	186	268	288	228	235	214	214	169	169	243	251	216	220	14	M	Juv	2016	NA	NA	NA	NA	NA	NA
950	136	136	183	186	268	288	226	228	214	218	169	177	243	247	220	220	13	M	Adult	2015	NA	NA	NA	NA	NA	NA
951	136	136	183	186	268	288	226	228	214	218	169	177	255	259	220	228	3	M	Juv	2015	NA	NA	NA	NA	NA	NA
952	136	136	183	186	268	288	228	228	214	215	169	169	243	255	228	232	7	M	Juv	2015	NA	NA	NA	NA	NA	NA
953	136	136	183	186	288	288	237	237	215	215	169	169	247	255	212	220	1	M	Juv	2015	NA	NA	NA	NA	NA	NA
955	136	136	183	186	288	288	226	226	214	218	169	177	247	259	220	220	14	M	Adult	2015	NA	NA	NA	NA	NA	NA
956	136	136	183	186	288	288	226	226	0	0	0	0	251	251	212	212	4	M	Adult	2017	NA	NA	NA	NA	NA	NA
958	136	136	183	186	288	288	228	237	215	215	169	169	243	247	212	220	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
960	136	136	183	186	288	288	228	237	214	214	169	177	243	255	212	232	1	M	Juv	2017	NA	NA	NA	NA	NA	NA
961	136	136	183	186	288	288	228	237	215	215	177	177	243	247	220	224	13	M	Adult	2015	NA	NA	NA	NA	NA	NA
962	136	136	183	186	288	288	228	229	215	218	169	169	0	0	212	220	18	M	Adult	2015	NA	NA	NA	NA	NA	NA
963	136	136	183	186	288	288	226	228	214	215	177	177	247	251	220	224	13	M	Juv	2015	NA	NA	NA	NA	NA	NA
965	136	136	183	186	288	288	226	228	215	218	169	177	243	251	212	220	4	M	Juv	2016	NA	NA	NA	NA	NA	NA
967	136	136	183	186	288	288	228	228	214	214	169	177	243	251	220	220	14	M	Adult	2017	NA	NA	NA	NA	NA	NA
968	136	136	183	186	288	288	228	228	214	218	169	173	247	247	220	224	17	M	Juv	2016	NA	NA	NA	NA	NA	NA
969	136	136	183	186	288	288	228	228	215	220	169	169	247	247	220	220	14	M	Adult	2016	NA	NA	NA	NA	NA	NA
970	136	136	183	186	286	293	226	228	214	220	169	177	251	251	212	228	3	M	Juv	2017	NA	NA	NA	NA	NA	NA
971	136	136	183	186	286	290	235	235	215	218	169	169	238	247	220	220	13	M	Adult	2015	NA	NA	NA	NA	NA	NA
972	136	136	183	186	286	290	228	228	214	214	169	177	247	255	212	220	7	M	Juv	2017	NA	NA	NA	NA	NA	NA
973	136	136	183	186	286	290	228	228	214	218	169	169	255	259	220	228	1	M	Adult	2015	NA	NA	NA	NA	NA	NA
974	136	136	183	186	268	286	228	228	215	220	169	169	247	247	220	220	14	M	Juv	2016	NA	NA	NA	NA	NA	NA
975	136	136	183	186	286	288	226	226	0	0	169	169	243	247	220	220	13	M	Adult	2017	NA	NA	NA	NA	NA	NA
