idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2013_1	col2013_2	col2014_1	col2014_2	col2015_1	col2015_2	col2016_1	col2016_2
521	136	138	177	188	268	288	235	239	211	218	169	173	255	255	220	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	NA	NA	NA
3346	136	136	177	186	268	284	229	235	211	218	169	169	243	251	212	216	M1079	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1079	M1079
2007	125	136	175	175	265	268	235	241	216	216	165	173	247	255	224	228	M244	F	Adult	2014	NA	NA	M244	M244	NA	M244	NA	NA
3841	136	136	177	184	268	288	228	233	216	216	169	173	238	247	216	216	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
3777	136	136	188	190	268	288	233	237	211	216	169	169	251	255	216	224	M1106	F	Adult	2016	NA	NA	NA	NA	NA	NA	PP1	M1106
975	136	136	186	188	268	268	231	237	211	216	169	173	243	255	216	216	PP3	F	Adult	2013	PP3	NA	NA	NA	NA	NA	NA	NA
1065	125	146	175	186	265	290	229	233	211	218	169	177	251	251	220	224	M1106	M	Juv	2013	NA	M1106	NA	NA	NA	M1106	NA	NA
3544	136	148	184	186	268	290	231	237	218	218	173	173	251	255	220	232	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
3587	136	142	184	186	268	288	235	241	211	226	169	169	247	251	220	224	M244	F	Adult	2016	NA	NA	NA	NA	NA	NA	M244	NA
3022	136	136	188	188	268	286	235	237	211	216	165	173	255	255	220	220	M1106	M	Juv	2015	NA	NA	NA	NA	NA	M1106	NA	NA
1913	136	136	188	188	288	288	228	241	207	207	169	173	251	251	224	224	M809	F	Adult	2014	NA	NA	M809	NA	NA	NA	NA	NA
1630	136	150	175	186	268	284	229	235	207	211	173	177	243	251	212	220	M1079	F	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
2396	136	136	186	188	286	286	228	233	216	218	165	169	259	259	212	224	M1551	M	Adult	2014	NA	NA	M1551	NA	NA	M1551	NA	NA
967	136	136	175	190	284	290	231	231	216	218	169	173	255	255	212	224	PP3	F	Adult	2013	PP3	NA	PP3	NA	PP3	NA	NA	NA
2141	136	146	186	186	288	288	228	239	211	216	169	169	255	259	220	228	M831	M	Adult	2014	NA	NA	M831	NA	M831	NA	NA	M831
2131	136	136	184	184	268	268	229	233	216	218	169	173	247	247	212	212	M831	F	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
2844	136	142	175	190	288	290	228	233	220	222	169	173	251	255	216	220	M831	M	Juv	2015	NA	NA	NA	NA	NA	M831	NA	NA
2144	134	136	188	188	268	288	231	235	218	222	177	177	255	255	220	220	M831	F	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
3241	125	138	175	175	268	284	233	235	218	220	169	173	243	255	224	232	M831	M	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
126	136	136	175	188	288	290	229	235	216	216	169	173	251	255	220	220	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
1495	136	136	184	184	265	268	233	235	216	216	169	169	251	255	216	220	M1079	F	Adult	2013	M1079	M1079	NA	NA	NA	NA	M1079	NA
3037	125	136	175	183	265	288	233	237	211	211	169	169	238	247	220	220	M1106	M	Juv	2015	NA	NA	NA	NA	NA	M1106	NA	NA
301	138	138	186	186	265	288	233	237	211	216	169	177	247	259	216	216	M831	F	Adult	2013	M831	M831	M831	NA	M831	NA	M831	M831
1629	136	138	184	186	268	288	229	229	211	216	169	173	251	251	216	224	M1079	M	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
2090	136	136	177	188	288	288	229	235	207	216	177	177	238	251	224	224	M809	F	Juv	2014	NA	NA	NA	M809	NA	M809	NA	NA
653	125	136	175	177	268	284	229	233	216	220	169	177	251	251	216	232	M1551	F	Adult	2013	M1551	M1551	NA	NA	M1551	NA	NA	NA
479	134	136	175	177	268	286	231	233	216	220	169	169	247	255	216	216	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
1467	136	136	186	186	284	288	229	235	211	220	169	177	243	251	216	216	M1079	F	Adult	2013	M1079	NA	NA	NA	M1079	NA	NA	NA
3409	136	146	188	190	286	290	228	233	218	218	169	169	238	251	220	224	M813	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M813
66	136	136	175	188	268	288	229	231	216	220	169	169	251	255	224	224	M1112	F	Juv	2013	NA	M1112	NA	NA	M1112	NA	NA	NA
1502	136	136	175	188	265	268	228	239	216	220	169	169	238	251	212	216	M1079	F	Adult	2013	M1079	NA	NA	NA	NA	NA	NA	NA
179	136	136	183	183	288	290	237	239	216	216	173	173	247	251	220	232	PP1	F	Juv	2013	NA	PP1	NA	NA	NA	PP1	NA	NA
970	136	138	183	188	268	286	235	237	216	220	165	173	251	255	212	216	PP3	F	Adult	2013	PP3	NA	NA	NA	M1106	NA	NA	NA
685	136	136	183	190	286	288	229	237	216	216	169	173	251	255	216	224	M1106	F	Adult	2013	M1106	NA	M1106	M1106	M1106	NA	NA	NA
2291	136	136	175	188	284	290	229	235	216	218	169	177	247	251	216	220	PP1	M	Juv	2014	NA	NA	NA	PP1	NA	NA	NA	NA
3966	136	136	175	188	284	284	235	235	216	216	165	169	251	251	216	220	M1551	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1551
2980	136	138	175	186	288	290	229	241	216	216	169	177	234	234	212	228	M1975	M	Juv	2015	NA	NA	NA	NA	NA	M1975	NA	NA
2163	136	138	188	188	268	268	233	237	211	211	169	169	259	263	224	228	M811	F	Juv	2014	NA	NA	NA	M811	NA	NA	NA	NA
2381	136	136	186	190	268	284	224	239	216	216	169	173	247	251	220	224	M815	F	Adult	2014	NA	NA	M815	NA	NA	NA	NA	NA
3347	136	138	184	188	268	268	229	229	216	216	169	169	251	255	216	216	M1079	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1079
2067	136	136	177	183	290	293	228	235	216	220	169	169	238	259	220	224	PP3	F	Juv	2014	NA	NA	NA	PP3	PP3	NA	NA	NA
213	136	136	186	188	268	288	228	239	216	220	169	173	247	263	224	228	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
3509	134	136	186	186	284	288	229	235	216	218	169	177	251	251	216	220	M831	F	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
614	136	138	175	188	268	288	229	231	218	218	169	169	247	251	220	224	M1551	F	Adult	2013	M1551	M1551	M1551	NA	NA	NA	M1551	M1551
627	136	136	175	186	268	288	231	233	216	220	169	173	238	247	220	224	M1551	F	Adult	2013	M1551	NA	M1551	NA	NA	NA	M1551	NA
369	136	136	175	186	265	288	228	233	211	211	169	173	243	259	220	228	M811	F	Adult	2013	M811	M811	M811	M811	M811	M811	M811	M811
215	134	136	177	186	268	290	233	233	216	220	169	169	251	263	216	220	M831	F	Adult	2013	M831	M831	M831	M831	NA	NA	NA	NA
604	136	138	175	175	268	288	239	239	216	220	169	169	247	247	216	216	M811	F	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
278	136	136	175	186	293	293	239	239	216	216	169	169	255	255	224	224	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
3584	136	136	175	186	268	268	228	233	216	220	169	173	243	263	216	220	M1106	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1106	NA
1900	136	138	188	188	265	268	228	235	216	216	169	169	247	263	216	220	M809	M	Adult	2014	NA	NA	M809	NA	NA	NA	NA	NA
395	136	136	184	188	268	288	228	241	207	220	169	169	238	255	224	228	M813	F	Adult	2013	M813	M813	M813	M813	M813	M813	M813	NA
4042	136	136	188	188	288	288	228	228	216	216	169	169	251	255	216	228	M1102	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1102
1523	136	136	175	188	286	286	229	229	214	214	173	177	251	259	216	224	M1079	F	Adult	2013	M1079	NA	NA	NA	NA	NA	NA	NA
2882	136	138	184	190	265	268	228	235	211	216	169	173	243	255	220	224	M831	M	Juv	2015	NA	NA	NA	NA	NA	M831	NA	NA
3437	129	136	186	186	288	290	233	237	216	220	169	169	247	251	220	224	M813	M	Adult	2016	NA	NA	NA	NA	NA	NA	M813	NA
2444	136	136	175	188	284	290	235	235	211	220	165	169	238	251	216	224	PP3	F	Adult	2015	NA	NA	NA	NA	PP3	NA	NA	M1106
3225	134	136	175	177	268	288	229	233	211	216	169	173	247	251	216	224	M831	F	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
57	134	146	175	175	288	290	229	229	211	211	173	177	255	255	220	224	M1979	F	Adult	2013	M1979	NA	NA	NA	NA	NA	NA	NA
3029	136	136	184	188	288	290	233	235	216	218	169	173	238	259	220	224	M1106	F	Juv	2015	NA	NA	NA	NA	NA	M1106	NA	NA
781	136	136	175	186	265	268	231	235	216	220	169	169	234	251	216	220	M815	F	Adult	2013	M815	M815	M815	NA	NA	M815	M815	M815
171	136	138	175	190	268	290	229	239	211	216	173	173	251	255	220	232	M831	F	Juv	2013	NA	M831	M831	NA	NA	NA	NA	NA
3208	134	136	175	186	268	286	233	241	216	218	169	173	238	255	216	220	M1102	F	Adult	2015	NA	NA	NA	NA	M1102	NA	M1102	NA
2362	136	136	184	186	268	268	239	239	216	216	169	169	251	251	224	224	CXSGT	F	Adult	2014	NA	NA	CXSGT	NA	NA	NA	NA	NA
473	136	136	175	186	265	265	233	235	211	220	169	177	247	251	220	220	M831	F	Adult	2013	M831	M831	M831	NA	NA	NA	NA	NA
684	125	136	175	175	265	265	235	235	218	218	165	169	238	255	216	224	M1551	F	Adult	2013	M1551	NA	NA	NA	NA	NA	NA	NA
84	136	136	188	188	284	288	233	237	216	218	169	169	247	255	220	224	M831	F	Adult	2013	M831	M831	M831	NA	M831	NA	NA	NA
3749	125	125	184	186	288	290	241	241	211	211	181	181	238	243	216	216	M1979	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1979	NA
1174	125	125	186	186	265	288	233	233	210	220	169	169	247	251	216	224	M1113	F	Juv	2013	NA	M1113	NA	NA	NA	NA	NA	NA
1932	136	136	186	190	265	288	229	233	216	216	169	173	247	251	224	224	M831	F	Adult	2014	NA	NA	M831	M831	NA	NA	NA	NA
760	136	136	175	183	284	290	235	235	216	216	169	173	251	255	220	224	M1106	F	Adult	2013	M1106	M1106	NA	NA	NA	NA	NA	NA
3104	136	136	175	186	265	288	229	235	210	218	169	169	238	247	224	228	M809	F	Juv	2015	NA	NA	NA	NA	NA	M809	M809	NA
1015	125	136	177	186	265	288	235	237	211	216	169	169	247	259	216	224	CXSGT	F	Adult	2013	CXSGT	CXSGT	CXSGT	CXSGT	NA	CXSGT	NA	CXSGT
905	136	136	186	186	288	288	228	231	211	216	169	169	251	255	220	224	M1113	F	Adult	2013	M1113	NA	M1113	M1113	M1113	NA	NA	M1113
578	136	146	175	188	288	290	233	235	211	216	169	177	247	255	220	220	PP1	M	Adult	2013	PP1	NA	NA	NA	NA	NA	NA	NA
3443	136	136	186	190	288	290	229	229	220	220	169	169	238	255	212	216	M815	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M815
13	136	138	177	186	268	268	229	239	216	218	169	177	247	255	212	216	M1979	F	Adult	2013	M1979	M1979	M1979	M1979	M1979	M1979	NA	NA
1244	136	138	177	186	265	288	235	241	211	211	169	190	238	243	220	228	M809	F	Juv	2013	NA	M809	NA	NA	NA	NA	NA	NA
1352	136	136	175	186	268	290	229	241	216	218	169	173	247	251	216	224	M809	F	Juv	2013	NA	M809	NA	NA	NA	NA	NA	NA
2496	136	136	175	188	284	288	229	235	220	220	169	169	251	255	224	228	M1113	M	Adult	2015	NA	NA	NA	NA	M1113	NA	M1113	NA
1079	125	125	184	186	268	288	228	235	216	220	169	169	255	255	220	228	M1975	F	Adult	2013	M1975	M1975	M1975	M1975	NA	M1975	M1975	NA
1024	136	136	184	186	268	284	228	233	211	216	169	169	243	251	216	224	M809	F	Adult	2013	M809	M809	NA	NA	NA	NA	NA	NA
1933	125	136	175	175	268	268	228	233	211	216	169	169	251	255	216	216	M831	F	Adult	2014	NA	NA	M831	M831	NA	NA	NA	NA
2837	136	136	175	186	265	286	228	231	216	218	169	173	243	259	220	224	M831	M	Juv	2015	NA	NA	NA	NA	NA	M831	M831	NA
1101	125	136	186	188	265	288	228	241	211	220	169	169	255	259	216	216	M809	F	Adult	2013	M809	M809	NA	NA	NA	NA	NA	NA
170	136	136	177	183	268	288	233	235	216	216	173	173	247	255	224	232	M831	F	Adult	2013	M831	M831	NA	M831	M831	M831	M831	NA
466	134	134	175	175	288	288	228	228	207	207	169	185	247	259	216	216	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
2203	136	150	175	186	284	288	229	241	216	218	169	177	251	251	216	220	M1102	F	Juv	2014	NA	NA	NA	M1102	NA	NA	NA	NA
2632	138	138	175	175	288	290	233	241	211	220	169	177	251	255	216	224	M1106	M	Adult	2015	NA	NA	NA	NA	M1106	M1106	NA	NA
3972	136	136	188	188	268	268	229	229	220	220	165	169	251	259	220	224	M1551	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1551
305	136	146	175	188	288	290	233	237	216	216	169	169	251	251	220	228	M811	F	Adult	2013	M811	M811	M811	M811	NA	M811	NA	NA
4045	136	136	175	184	268	290	229	229	216	216	169	169	247	255	216	228	M1102	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1102
1808	136	138	183	188	284	284	229	239	216	216	169	173	234	255	212	220	M1975	M	Adult	2014	NA	NA	M1975	NA	NA	NA	NA	NA
1262	136	136	188	188	288	288	229	229	211	216	173	190	238	251	216	216	PP3	F	Juv	2013	NA	PP3	NA	NA	NA	NA	NA	NA
3957	136	138	175	175	284	284	231	237	218	220	173	173	251	261	212	220	PP3	F	Adult	2016	NA	NA	NA	NA	NA	NA	PP3	NA
3832	134	136	188	188	268	288	235	241	211	216	169	173	251	259	220	224	M1113	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1113	NA
2332	125	136	175	186	284	288	231	235	211	222	169	169	247	255	216	224	M244	M	Adult	2014	NA	NA	M244	NA	NA	NA	NA	M244
3926	136	138	190	190	286	286	235	235	211	220	173	173	243	243	220	224	M1106	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1106
1616	136	146	175	177	268	286	233	237	216	220	169	169	251	259	220	220	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
2401	136	138	175	184	286	288	231	233	216	218	169	177	247	259	224	232	M1551	F	Adult	2014	NA	NA	M1551	NA	NA	NA	M1551	M1551
313	136	142	175	186	288	288	229	241	216	220	169	173	251	263	216	216	M831	F	Adult	2013	M831	NA	M831	NA	NA	NA	NA	NA
1397	136	136	186	186	288	288	235	235	212	212	169	169	251	251	236	236	PP1	M	Adult	2013	PP1	NA	NA	NA	NA	NA	NA	NA
564	125	136	175	186	288	288	235	241	216	216	169	173	247	251	220	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	M244	NA	NA
261	138	138	186	186	288	288	233	233	216	216	169	177	259	259	216	216	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
77	136	136	188	188	265	288	235	241	216	220	169	169	255	255	220	224	M1979	F	Juv	2013	NA	M1979	NA	NA	NA	NA	NA	NA
2857	136	136	177	188	265	290	229	233	216	218	169	173	251	255	216	224	M831	F	Adult	2015	NA	NA	NA	NA	M831	M831	NA	NA
845	136	136	175	186	268	290	231	241	218	218	169	169	247	251	216	220	M244	F	Juv	2013	NA	M244	NA	NA	NA	NA	NA	NA
3540	136	136	186	188	268	268	228	231	216	218	169	173	255	255	220	224	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
3089	136	136	184	186	268	288	228	235	211	216	169	169	255	255	216	224	M244	F	Juv	2015	NA	NA	NA	NA	NA	M244	M244	NA
1127	134	134	184	184	268	288	239	239	216	216	169	169	251	251	216	216	CXSGT	F	Adult	2013	CXSGT	NA	NA	NA	NA	NA	NA	NA
2021	136	136	175	175	288	290	229	228	216	220	173	173	247	259	224	224	M244	M	Juv	2014	NA	NA	NA	M244	NA	NA	NA	NA
2071	136	136	175	188	268	290	228	229	216	216	169	173	238	251	216	220	PP3	F	Juv	2014	NA	NA	NA	PP3	PP3	M1106	M1106	NA
1205	136	136	184	188	265	286	235	241	216	216	169	173	251	259	220	224	PP3	F	Juv	2013	NA	PP3	NA	PP3	NA	PP3	NA	NA
231	134	136	186	186	288	288	229	229	218	218	169	169	247	251	216	228	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
3546	136	136	175	186	265	286	235	241	211	220	169	173	255	255	216	224	M831	F	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
808	136	138	175	186	268	268	228	233	211	220	169	169	259	263	220	228	M815	M	Juv	2013	NA	M815	NA	NA	NA	NA	NA	NA
2515	136	142	175	186	268	284	229	235	216	216	169	169	247	255	216	224	M1551	F	Adult	2015	NA	NA	NA	NA	M1551	NA	NA	NA
2110	136	136	188	188	286	288	228	237	211	218	169	169	238	251	224	224	M815	F	Adult	2014	NA	NA	M815	M815	M815	NA	NA	M815
3325	136	136	175	175	284	288	237	241	216	218	169	181	251	255	220	224	M813	M	Adult	2016	NA	NA	NA	NA	NA	NA	M813	M813
1073	136	138	175	186	288	293	229	229	211	220	169	169	243	255	212	216	M1975	M	Adult	2013	M1975	NA	NA	NA	NA	NA	NA	NA
192	136	138	175	177	265	268	231	235	216	216	169	177	251	251	220	232	M831	F	Juv	2013	NA	M831	M831	NA	NA	NA	NA	NA
378	136	136	175	184	268	288	231	241	216	216	169	169	234	255	216	232	M811	M	Adult	2013	M811	M811	M811	M811	NA	NA	NA	NA
3838	136	142	175	188	268	286	228	237	210	216	173	177	234	251	224	224	M1551	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1551	NA
2026	134	136	175	186	268	268	235	235	216	220	173	173	234	259	216	224	M244	M	Juv	2014	NA	NA	NA	M244	M244	NA	NA	NA
2436	136	136	188	190	265	268	231	237	216	216	165	169	251	259	216	220	M811	F	Adult	2015	NA	NA	NA	NA	M811	NA	NA	NA
3316	129	146	175	186	288	290	228	228	214	220	169	169	238	247	212	216	M1975	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1975
1585	136	136	175	184	265	288	228	233	216	220	169	173	243	255	216	224	M1079	F	Juv	2013	NA	M1079	NA	NA	NA	M1079	NA	NA
3003	136	138	183	184	265	268	237	241	216	220	169	169	247	251	212	224	M813	F	Adult	2015	NA	NA	NA	NA	M813	NA	M813	M813
2116	136	142	175	175	288	288	228	241	216	218	169	169	243	243	224	228	M815	F	Juv	2014	NA	NA	NA	M815	NA	NA	NA	NA
3182	136	136	175	186	288	290	228	241	216	216	169	169	247	255	216	224	M1102	F	Adult	2015	NA	NA	NA	NA	M1102	NA	M1102	NA
3503	136	136	175	186	268	288	233	235	211	220	169	173	251	255	216	224	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
3382	136	136	175	186	265	286	228	241	211	220	169	169	243	251	220	224	M813	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M813
2246	136	146	186	186	286	288	239	241	220	220	169	169	259	259	212	212	M1975	M	Juv	2014	NA	NA	NA	M1975	NA	NA	NA	NA
724	136	136	184	188	268	268	229	233	218	218	169	169	238	251	216	224	M1551	F	Adult	2013	M1551	NA	NA	NA	NA	NA	NA	NA
28	134	136	177	188	268	268	229	229	216	216	169	169	255	255	216	220	M1979	F	Adult	2013	M1979	M1979	NA	NA	M1979	NA	NA	NA
3770	136	138	186	188	265	288	233	241	216	220	165	181	251	251	220	224	M1112	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1112
40	134	136	186	186	284	288	228	229	216	218	169	181	259	263	216	220	M1979	F	Adult	2013	M1979	NA	NA	NA	NA	NA	NA	NA
3793	136	136	186	188	265	286	233	235	218	218	169	169	247	255	224	228	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
3987	136	136	188	188	268	286	228	235	211	218	169	169	247	247	220	220	M811	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M811
276	136	136	175	175	268	288	237	239	211	216	169	169	247	251	220	220	M831	F	Adult	2013	M831	M831	NA	M831	NA	NA	NA	NA
3632	134	134	175	186	268	286	229	239	211	216	173	173	243	243	220	224	PP3	F	Adult	2016	NA	NA	NA	NA	NA	NA	PP3	NA
3862	136	136	175	186	290	290	229	229	211	216	169	169	251	255	216	224	M1551	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1551	NA
3353	136	136	175	175	265	268	229	231	210	216	169	177	247	255	216	224	M1102	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	M1102
2158	136	136	184	184	286	286	235	235	216	216	169	169	251	251	224	224	M1079	F	Juv	2014	NA	NA	NA	M1079	NA	NA	NA	M1079
1053	136	136	175	188	265	284	228	243	216	218	169	173	251	255	220	224	PP3	F	Adult	2013	PP3	PP3	NA	NA	PP3	PP3	PP3	NA
2947	125	142	177	188	265	268	228	229	216	218	169	173	251	255	216	224	M813	M	Juv	2015	NA	NA	NA	NA	NA	M813	NA	NA
880	136	138	175	177	268	288	231	233	211	218	169	169	251	263	220	220	M1551	M	Juv	2013	NA	M1551	NA	NA	NA	NA	NA	NA
354	136	136	175	188	268	268	231	235	216	216	169	169	247	255	224	228	M811	M	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
3480	136	136	183	184	265	284	235	237	218	218	169	173	255	255	216	220	CXSGT	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	CXSGT
3300	136	138	186	188	268	284	233	243	211	216	169	173	251	251	220	232	PP3	F	Adult	2015	NA	NA	NA	NA	PP3	NA	NA	NA
3563	125	136	188	190	284	290	235	241	216	218	169	169	243	255	220	224	M1106	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1106	NA
2128	134	136	175	188	265	268	233	239	216	220	169	173	247	251	216	224	M831	F	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
3640	136	136	175	186	284	286	233	241	216	220	169	169	255	255	216	228	M831	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
3234	136	138	177	186	288	290	229	231	216	216	169	169	251	255	212	232	M831	F	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
1644	136	136	183	186	268	284	229	233	210	216	169	169	247	251	216	228	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
3901	136	136	175	184	268	290	229	231	210	216	169	173	238	247	220	224	M1102	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
3856	129	136	186	186	290	290	233	241	216	220	169	173	238	247	220	224	M1102	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
1663	136	136	188	188	286	286	233	237	216	216	169	169	243	243	224	228	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
2293	136	136	177	186	268	288	231	231	216	218	169	169	251	251	216	220	PP1	M	Juv	2014	NA	NA	NA	PP1	NA	NA	NA	NA
829	136	138	184	186	290	290	235	235	211	218	169	173	247	251	216	220	M815	F	Juv	2013	NA	M815	NA	NA	NA	NA	NA	NA
229	136	136	186	188	268	290	233	235	211	220	169	169	247	247	212	220	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
1513	136	150	186	188	284	284	235	235	216	220	169	173	251	251	212	216	M1079	F	Adult	2013	M1079	M1079	NA	M1079	NA	NA	NA	M1079
852	136	136	177	188	288	290	228	235	216	216	173	173	251	251	224	224	M1551	F	Juv	2013	NA	M1551	NA	NA	NA	NA	NA	NA
150	136	138	175	175	284	288	228	235	216	216	177	177	238	251	220	232	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
1801	136	136	184	184	290	290	228	229	216	220	169	181	259	259	220	228	M1975	F	Adult	2014	NA	NA	M1975	NA	NA	NA	NA	NA
3904	134	136	175	175	288	288	231	235	216	228	169	173	251	255	212	224	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
3286	136	136	190	190	288	288	233	237	211	211	169	169	238	251	216	220	PP3	F	Adult	2015	NA	NA	NA	NA	PP3	NA	PP3	NA
413	136	136	184	184	268	288	229	229	218	222	169	173	238	255	220	224	M1102	F	Juv	2013	NA	M1102	NA	NA	NA	NA	NA	NA
3607	136	138	183	186	268	290	235	235	216	218	169	169	247	255	224	224	M244	F	Adult	2016	NA	NA	NA	NA	NA	NA	M244	NA
1756	136	142	175	175	268	288	229	233	216	220	169	169	255	255	224	228	M813	M	Juv	2014	NA	NA	NA	M813	NA	NA	NA	NA
2223	134	138	175	190	288	288	228	229	210	220	169	169	251	259	220	228	M1102	F	Juv	2014	NA	NA	NA	M1102	M1102	NA	NA	NA
3537	136	146	175	175	268	288	233	235	218	218	169	173	255	255	216	224	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
1688	136	138	186	188	268	288	235	241	216	220	169	173	238	251	220	224	PP3	M	Adult	2014	NA	NA	PP3	NA	NA	NA	NA	NA
1151	136	136	175	177	288	290	229	239	218	218	169	169	234	255	224	224	M831	F	Adult	2013	M831	M831	NA	NA	M831	NA	NA	NA
782	136	138	186	188	286	290	233	233	216	220	169	181	243	251	220	232	M815	M	Adult	2013	M815	NA	NA	M813	NA	NA	NA	NA
1588	136	136	184	186	265	286	235	239	210	216	169	169	243	251	212	212	M1079	F	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
3720	136	138	175	190	268	268	231	235	216	220	169	173	247	247	216	216	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
900	136	138	175	183	268	288	235	241	210	218	169	169	243	255	216	220	M813	M	Adult	2013	M813	NA	NA	NA	NA	NA	NA	NA
922	136	136	175	188	268	290	231	237	216	218	169	169	251	259	216	224	M813	M	Adult	2013	M813	NA	NA	NA	NA	NA	NA	M813
486	136	138	183	186	268	268	235	241	211	220	169	173	255	255	224	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	NA	NA	NA
610	138	142	184	186	265	284	233	237	216	216	169	173	247	255	224	224	M1551	F	Adult	2013	M1551	M1551	NA	NA	NA	NA	M1551	M1551
608	136	136	186	188	268	288	228	229	211	218	169	177	234	255	216	216	M1551	M	Adult	2013	M1551	NA	M1551	NA	NA	NA	NA	NA
3128	136	136	175	175	268	290	228	241	216	218	169	169	247	263	224	228	M811	F	Juv	2015	NA	NA	NA	NA	NA	M811	NA	M811
1549	136	138	184	184	268	286	229	235	216	216	169	177	247	251	216	224	M1079	F	Adult	2013	M1079	M1079	NA	NA	NA	NA	NA	NA
2716	125	138	186	186	268	288	235	241	216	216	173	177	234	259	216	220	PP3	M	Juv	2015	NA	NA	NA	NA	NA	PP3	NA	NA
544	136	136	175	186	265	288	231	235	216	216	165	177	251	255	220	224	M811	F	Juv	2013	NA	M811	NA	NA	NA	NA	M811	M811
372	136	136	188	188	288	288	228	235	218	218	169	169	247	255	224	228	M811	M	Adult	2013	M811	NA	NA	NA	NA	NA	NA	NA
2121	136	136	173	175	290	290	235	235	216	218	165	165	247	263	216	216	M815	F	Juv	2014	NA	NA	NA	M815	NA	NA	NA	NA
2344	136	136	186	186	284	290	228	237	207	216	169	169	255	255	216	220	M831	M	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
75	136	136	186	186	265	290	231	231	216	220	169	169	238	238	212	212	M815	F	Juv	2013	NA	M815	NA	NA	NA	NA	NA	NA
91	136	136	184	190	268	288	231	235	220	220	165	173	247	251	216	220	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
